Subject_number,Phase_number,Trial_number,Surprise,Trial_time,Group_time,Surprise_time,Allocation_time,Probabilities_score,Troop_allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4
4,5,5,1,260842,15381,8566,69512,44.6538,30,5,4,4,ns3:SocintLayer,ns3:SigintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,0,1,3,4,NaN,10625,21985,27554,51828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,25,25,40,10,25,25,40,10,30,20,40,10,30,20,40,5,30,25,40,10,25,25,40,10,25,25,40,10,30,20,40,10,30,20,40,5,30,25,40,3.5952,23.702,12.6747,60.028,2.2466,14.8112,7.9203,75.0219,2.4928,5.478,8.7881,83.2412,0.66282,1.4566,9.3468,88.5338,2.039,1.1202,28.7531,68.0878,5,30,35,30,5,30,35,30
4,5,6,1,144856,14044,21565,13546,74.571,25,5,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,0,3,0,0,NaN,6200,13237,12302,4720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,20,20,25,35,20,20,25,35,20,25,20,40,15,30,15,55,10,25,10,35,20,20,25,35,20,20,25,35,20,25,20,40,15,30,15,55,10,25,10,39.8542,23.4771,25.6996,10.969,56.9939,16.7869,18.376,7.8432,31.9012,9.3961,41.1424,17.5603,39.9851,2.9443,51.5681,5.5025,82.3439,0.86619,15.1711,1.6188,55,10,25,10,55,10,25,10
4,5,7,6,186589,22809,19680,30718,43.5628,10,5,4,4,ns3:SigintLayer,ns3:ImintLayer,ns3:SocintLayer,ns3:MovintLayer,NaN,0,5,0,0,NaN,4040,11958,7960,10801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,15,45,20,20,15,45,20,25,15,45,15,35,5,50,10,40,5,50,5,20,15,45,20,20,15,45,20,25,15,45,15,35,5,50,10,40,5,50,5,32.5199,2.03,63.7267,1.7233,56.5411,3.5295,36.933,2.9963,80.7119,5.0384,13.1804,1.0693,71.3127,4.4516,23.2909,0.94476,74.3206,1.1599,24.2734,0.24615,43,0,47,10,43,0,47,10
4,5,8,1,185519,21476,7835,22454,72.2335,40,5,4,4,ns3:MovintLayer,ns3:ImintLayer,ns3:SigintLayer,ns3:SocintLayer,NaN,0,0,1,1,NaN,13754,7372,11473,5977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,5,45,40,10,5,45,40,10,5,55,30,35,0,45,20,35,0,45,20,10,5,45,40,10,5,45,40,10,5,55,30,35,0,45,20,35,0,45,20,10.2411,3.4544,58.8301,27.4744,13.3341,1.1244,76.5984,8.9431,3.739,0.3153,85.9149,10.0308,21.3771,0.25753,70.1725,8.1929,19.7584,0.23803,64.8587,15.1449,35,0,40,25,35,0,40,25
4,5,9,4,201373,16506,5934,50686,44.5006,16,5,4,4,ns3:SocintLayer,ns3:MovintLayer,ns3:ImintLayer,ns3:SigintLayer,NaN,0,3,2,1,NaN,7369,16029,16128,5866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,25,5,20,50,25,5,20,45,30,5,20,25,35,5,35,20,30,5,45,50,25,5,20,50,25,5,20,45,30,5,20,25,35,5,35,20,30,5,45,71.3679,26.9639,0.25972,1.4085,83.292,15.7345,0.15156,0.82189,55.6508,42.0514,0.10126,2.1966,52.0619,39.3396,0.37892,8.2196,55.0802,41.6202,0.40089,2.8987,16,22,5,57,15,20,5,55
4,5,10,1,192246,14516,5100,75847,48.4206,35,5,4,4,ns3:ImintLayer,ns3:SigintLayer,ns3:MovintLayer,ns3:SocintLayer,NaN,1,4,1,0,NaN,11353,8180,7142,7877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,20,25,25,25,15,30,30,20,30,25,25,15,35,20,30,17,37,22,24,30,20,25,25,25,15,30,30,20,30,25,25,15,35,20,30,17,37,22,24,39.4903,14.5422,13.219,32.7485,16.5994,6.1127,22.2259,55.062,17.3046,2.1241,23.1701,57.4012,6.2118,3.05,8.3174,82.4209,6.0279,5.9194,8.0712,79.9815,10,35,20,35,10,35,20,35
5,5,1,0,463873,194679,9891,26720,59.0411,90,5,4,4,ns3:MovintLayer,ns3:SigintLayer,ns3:SocintLayer,ns3:ImintLayer,NaN,0,0,0,4,NaN,48392,18594,5765,47954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70,25,0,5,75,25,0,0,95,5,0,0,100,0,0,0,90,10,0,0,70,25,0,5,75,25,0,0,95,5,0,0,100,0,0,0,90,10,0,0,64.5335,2.161,31.8674,1.4381,58.2445,7.8017,28.7619,5.1919,90.71,1.7358,6.3991,1.1551,95.1287,0.91016,3.3554,0.60569,85.025,0.81349,11.9961,2.1654,90,10,0,0,90,10,0,0
5,5,2,6,434118,62876,17938,27829,23.9192,0,5,4,4,ns3:MovintLayer,ns3:SocintLayer,ns3:SigintLayer,ns3:ImintLayer,NaN,3,1,0,2,NaN,52547,12563,38064,36891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,5,45,10,40,0,45,15,35,0,60,5,35,0,60,5,40,0,60,0,40,5,45,10,40,0,45,15,35,0,60,5,35,0,60,5,40,0,60,0,21.61,16.3268,35.5311,26.5321,9.4542,28.5712,15.5445,46.4302,8.1823,24.7275,26.9065,40.1838,9.7974,9.8695,32.2175,48.1157,24.6474,24.8288,20.2625,30.2613,40,0,60,0,40,0,60,0
5,5,3,0,649697,41938,8297,13360,69.3384,100,5,4,4,ns3:SigintLayer,ns3:SocintLayer,ns3:MovintLayer,ns3:ImintLayer,NaN,1,0,1,0,NaN,29626,179691,60486,15985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,80,0,10,15,80,0,5,0,90,0,10,0,100,0,0,0,100,0,0,10,80,0,10,15,80,0,5,0,90,0,10,0,100,0,0,0,100,0,0,24.3503,43.7086,3.5156e-005,31.9411,30.9383,55.534,4.4668e-005,13.5276,19.8917,71.4108,2.8719e-005,8.6975,5.8449,83.9325,8.4387e-006,10.2226,6.3302,90.9019,2.2849e-006,2.7679,0,100,0,0,0,100,0,0
5,5,4,0,377474,91126,6844,16062,74.1529,100,5,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SocintLayer,ns3:SigintLayer,NaN,1,4,1,5,NaN,26813,26641,16922,36985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,60,0,40,0,80,0,20,0,80,0,20,0,100,0,0,0,95,5,0,0,60,0,40,0,80,0,20,0,80,0,20,0,100,0,0,0,95,5,0,0.22879,87.4355,5.1341,7.2016,0.25212,96.3496,1.4144,1.9839,0.063827,97.569,0.35807,2.0091,0.032306,98.7696,0.18124,1.0169,0.031958,97.7071,1.255,1.006,0,100,0,0,0,100,0,0
5,5,5,1,397942,90017,15469,21875,93.9011,80,5,4,4,ns3:SocintLayer,ns3:SigintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,0,1,0,4,NaN,6984,11562,22828,44329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15,10,75,0,10,10,80,0,0,15,85,0,0,10,90,0,0,20,80,0,15,10,75,0,10,10,80,0,0,15,85,0,0,10,90,0,0,20,80,3.5952,23.702,12.6747,60.028,2.2466,14.8112,7.9203,75.0219,2.4928,5.478,8.7881,83.2412,0.66282,1.4566,9.3468,88.5338,2.039,1.1202,28.7531,68.0878,0,0,20,80,0,0,20,80
5,5,6,6,422990,95064,32219,46860,56.5613,0,5,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,0,4,1,0,NaN,6329,37422,21188,7313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75,20,5,0,80,20,0,0,60,10,30,0,75,10,15,0,90,0,10,0,75,20,5,0,80,20,0,0,60,10,30,0,75,10,15,0,90,0,10,0,39.8542,23.4771,25.6996,10.969,56.9939,16.7869,18.376,7.8432,31.9012,9.3961,41.1424,17.5603,39.9851,2.9443,51.5681,5.5025,82.3439,0.86619,15.1711,1.6188,100,0,0,0,100,0,0,0
5,5,7,6,344830,97469,6891,26828,82.1263,0,5,4,4,ns3:SigintLayer,ns3:ImintLayer,ns3:SocintLayer,ns3:MovintLayer,NaN,5,4,4,4,NaN,12640,34562,7343,14125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,10,60,0,40,10,50,0,50,10,40,0,55,0,45,0,70,0,30,0,30,10,60,0,40,10,50,0,50,10,40,0,55,0,45,0,70,0,30,0,32.5199,2.03,63.7267,1.7233,56.5411,3.5295,36.933,2.9963,80.7119,5.0384,13.1804,1.0693,71.3127,4.4516,23.2909,0.94476,74.3206,1.1599,24.2734,0.24615,70,0,30,0,70,0,30,0
5,5,8,2,549709,75891,17266,47469,92.2678,70,5,4,4,ns3:MovintLayer,ns3:ImintLayer,ns3:SigintLayer,ns3:SocintLayer,NaN,1,1,4,5,NaN,56922,39751,55345,31829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,0,50,30,20,0,60,20,10,0,80,10,30,0,65,5,25,0,65,10,20,0,50,30,20,0,60,20,10,0,80,10,30,0,65,5,25,0,65,10,10.2411,3.4544,58.8301,27.4744,13.3341,1.1244,76.5984,8.9431,3.739,0.3153,85.9149,10.0308,21.3771,0.25753,70.1725,8.1929,19.7584,0.23803,64.8587,15.1449,30,0,70,0,30,0,70,0
5,5,9,1,462319,51954,12031,66485,68.9436,70,5,4,4,ns3:SocintLayer,ns3:MovintLayer,ns3:ImintLayer,ns3:SigintLayer,NaN,0,4,5,2,NaN,14375,31141,57922,12547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,30,15,5,60,35,0,5,50,45,0,5,50,20,0,30,60,15,0,25,50,30,15,5,60,35,0,5,50,45,0,5,50,20,0,30,60,15,0,25,71.3679,26.9639,0.25972,1.4085,83.292,15.7345,0.15156,0.82189,55.6508,42.0514,0.10126,2.1966,52.0619,39.3396,0.37892,8.2196,55.0802,41.6202,0.40089,2.8987,70,0,0,30,70,0,0,30
5,5,10,2,414849,50500,11609,35016,77.0622,65,5,4,4,ns3:ImintLayer,ns3:SigintLayer,ns3:MovintLayer,ns3:SocintLayer,NaN,3,0,2,4,NaN,20719,9141,39376,29109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,5,30,30,20,0,35,45,20,0,35,45,15,0,25,60,10,0,30,60,35,5,30,30,20,0,35,45,20,0,35,45,15,0,25,60,10,0,30,60,39.4903,14.5422,13.219,32.7485,16.5994,6.1127,22.2259,55.062,17.3046,2.1241,23.1701,57.4012,6.2118,3.05,8.3174,82.4209,6.0279,5.9194,8.0712,79.9815,0,0,35,65,0,0,35,65
6,5,1,1,741239,70512,7722,35038,57.5261,60,5,4,4,ns3:MovintLayer,ns3:SigintLayer,ns3:SocintLayer,ns3:ImintLayer,NaN,4,4,2,4,NaN,283349,25599,17145,36114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,11,29,10,32,24,20,24,65,14,7,14,77,9,5,9,60,9,11,20,50,11,29,10,32,24,20,24,65,14,7,14,77,9,5,9,60,9,11,20,64.5335,2.161,31.8674,1.4381,58.2445,7.8017,28.7619,5.1919,90.71,1.7358,6.3991,1.1551,95.1287,0.91016,3.3554,0.60569,85.025,0.81349,11.9961,2.1654,60,6,16,18,60,6,16,18
6,5,2,2,496767,100277,9267,140135,89.2004,40,5,4,4,ns3:MovintLayer,ns3:SocintLayer,ns3:SigintLayer,ns3:ImintLayer,NaN,2,4,1,4,NaN,16396,11169,19047,39718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,15,29,29,22,21,22,35,20,19,30,31,22,13,32,33,26,17,27,30,27,15,29,29,22,21,22,35,20,19,30,31,22,13,32,33,26,17,27,30,21.61,16.3268,35.5311,26.5321,9.4542,28.5712,15.5445,46.4302,8.1823,24.7275,26.9065,40.1838,9.7974,9.8695,32.2175,48.1157,24.6474,24.8288,20.2625,30.2613,19,40,21,20,19,40,21,20
6,5,3,1,307944,65614,5179,30154,90.7498,80,5,4,4,ns3:SigintLayer,ns3:SocintLayer,ns3:MovintLayer,ns3:ImintLayer,NaN,1,1,1,1,NaN,30654,16380,20654,10218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,60,4,20,21,63,6,10,19,70,4,7,10,80,4,6,9,84,2,5,16,60,4,20,21,63,6,10,19,70,4,7,10,80,4,6,9,84,2,5,24.3503,43.7086,3.5156e-005,31.9411,30.9383,55.534,4.4668e-005,13.5276,19.8917,71.4108,2.8719e-005,8.6975,5.8449,83.9325,8.4387e-006,10.2226,6.3302,90.9019,2.2849e-006,2.7679,8,80,4,8,8,80,4,8
6,5,4,2,368239,145674,5866,49795,29.4392,50,5,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SocintLayer,ns3:SigintLayer,NaN,2,1,1,5,NaN,14680,10046,8049,25630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,35,24,24,23,45,16,16,14,60,8,18,8,70,6,16,8,54,22,16,17,35,24,24,23,45,16,16,14,60,8,18,8,70,6,16,8,54,22,16,0.22879,87.4355,5.1341,7.2016,0.25212,96.3496,1.4144,1.9839,0.063827,97.569,0.35807,2.0091,0.032306,98.7696,0.18124,1.0169,0.031958,97.7071,1.255,1.006,2,50,30,18,2,50,30,18
6,5,5,1,276468,58859,6396,38006,73.3419,70,5,4,4,ns3:SocintLayer,ns3:SigintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,1,1,1,4,NaN,8392,7208,15569,15865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,27,18,46,7,29,14,50,7,25,14,54,5,12,18,65,8,7,23,62,9,27,18,46,7,29,14,50,7,25,14,54,5,12,18,65,8,7,23,62,3.5952,23.702,12.6747,60.028,2.2466,14.8112,7.9203,75.0219,2.4928,5.478,8.7881,83.2412,0.66282,1.4566,9.3468,88.5338,2.039,1.1202,28.7531,68.0878,1,4,25,70,1,4,25,70
6,5,6,4,290035,112819,6240,30186,79.5756,25,5,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,1,4,1,1,NaN,8674,18127,18081,11295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43,29,14,14,50,26,12,12,46,18,18,18,50,14,22,14,70,7,16,7,43,29,14,14,50,26,12,12,46,18,18,18,50,14,22,14,70,7,16,7,39.8542,23.4771,25.6996,10.969,56.9939,16.7869,18.376,7.8432,31.9012,9.3961,41.1424,17.5603,39.9851,2.9443,51.5681,5.5025,82.3439,0.86619,15.1711,1.6188,69,3,25,3,69,3,25,3
6,5,7,6,278461,26833,18595,27706,48.2571,4,5,4,4,ns3:SigintLayer,ns3:ImintLayer,ns3:SocintLayer,ns3:MovintLayer,NaN,3,2,3,1,NaN,9688,20716,18689,15694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,16,46,15,26,21,33,20,37,24,29,10,37,22,33,8,42,7,45,6,23,16,46,15,26,21,33,20,37,24,29,10,37,22,33,8,42,7,45,6,32.5199,2.03,63.7267,1.7233,56.5411,3.5295,36.933,2.9963,80.7119,5.0384,13.1804,1.0693,71.3127,4.4516,23.2909,0.94476,74.3206,1.1599,24.2734,0.24615,50,4,42,4,50,4,42,4
6,5,8,1,333794,48703,7629,63882,76.3445,68,5,4,4,ns3:MovintLayer,ns3:ImintLayer,ns3:SigintLayer,ns3:SocintLayer,NaN,1,1,5,4,NaN,15132,13463,7987,19532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,12,40,29,23,8,50,19,14,7,65,14,30,7,53,10,28,7,48,17,19,12,40,29,23,8,50,19,14,7,65,14,30,7,53,10,28,7,48,17,10.2411,3.4544,58.8301,27.4744,13.3341,1.1244,76.5984,8.9431,3.739,0.3153,85.9149,10.0308,21.3771,0.25753,70.1725,8.1929,19.7584,0.23803,64.8587,15.1449,20,4,68,8,20,4,68,8
6,5,9,3,323520,47705,5304,40514,47.6126,29,5,4,4,ns3:SocintLayer,ns3:MovintLayer,ns3:ImintLayer,ns3:SigintLayer,NaN,1,2,4,4,NaN,7176,22106,21013,66415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36,32,13,19,50,28,6,16,35,34,6,25,31,30,9,30,37,34,9,20,36,32,13,19,50,28,6,16,35,34,6,25,31,30,9,30,37,34,9,20,71.3679,26.9639,0.25972,1.4085,83.292,15.7345,0.15156,0.82189,55.6508,42.0514,0.10126,2.1966,52.0619,39.3396,0.37892,8.2196,55.0802,41.6202,0.40089,2.8987,29,40,6,25,29,40,6,25
6,5,10,1,391810,94286,5320,58375,84.7492,50,5,4,4,ns3:ImintLayer,ns3:SigintLayer,ns3:MovintLayer,ns3:SocintLayer,NaN,2,1,1,1,NaN,15022,7784,21700,13182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34,18,13,35,23,11,15,51,23,11,15,51,15,12,11,62,15,12,17,56,34,18,13,35,23,11,15,51,23,11,15,51,15,12,11,62,15,12,17,56,39.4903,14.5422,13.219,32.7485,16.5994,6.1127,22.2259,55.062,17.3046,2.1241,23.1701,57.4012,6.2118,3.05,8.3174,82.4209,6.0279,5.9194,8.0712,79.9815,17,15,18,50,17,15,18,50
7,5,1,1,392745,38704,5929,25008,37.9101,75,5,4,4,ns3:MovintLayer,ns3:SigintLayer,ns3:SocintLayer,ns3:ImintLayer,NaN,3,4,1,5,NaN,65131,79233,10514,61964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70,30,0,0,50,25,0,25,75,0,0,25,85,0,0,15,75,0,0,25,70,30,0,0,50,25,0,25,75,0,0,25,85,0,0,15,75,0,0,25,64.5335,2.161,31.8674,1.4381,58.2445,7.8017,28.7619,5.1919,90.71,1.7358,6.3991,1.1551,95.1287,0.91016,3.3554,0.60569,85.025,0.81349,11.9961,2.1654,75,0,5,20,75,0,5,20
7,5,2,6,214164,8612,7239,17878,55.0048,0,5,4,4,ns3:MovintLayer,ns3:SocintLayer,ns3:SigintLayer,ns3:ImintLayer,NaN,4,3,3,1,NaN,41716,22215,25975,23884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,25,25,25,25,25,25,25,0,20,60,20,0,0,70,30,0,0,80,20,25,25,25,25,25,25,25,25,0,20,60,20,0,0,70,30,0,0,80,20,21.61,16.3268,35.5311,26.5321,9.4542,28.5712,15.5445,46.4302,8.1823,24.7275,26.9065,40.1838,9.7974,9.8695,32.2175,48.1157,24.6474,24.8288,20.2625,30.2613,0,0,85,15,0,0,85,15
7,5,3,1,184675,31637,5039,51372,55.4505,90,5,4,4,ns3:SigintLayer,ns3:SocintLayer,ns3:MovintLayer,ns3:ImintLayer,NaN,4,1,4,4,NaN,8564,12823,20421,15211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,70,0,30,0,70,0,30,0,80,0,20,0,80,0,20,0,80,0,20,0,70,0,30,0,70,0,30,0,80,0,20,0,80,0,20,0,80,0,20,24.3503,43.7086,3.5156e-005,31.9411,30.9383,55.534,4.4668e-005,13.5276,19.8917,71.4108,2.8719e-005,8.6975,5.8449,83.9325,8.4387e-006,10.2226,6.3302,90.9019,2.2849e-006,2.7679,5,90,0,5,5,90,0,5
7,5,4,1,160931,65630,4602,16490,52.9782,70,5,4,4,ns3:ImintLayer,ns3:MovintLayer,ns3:SocintLayer,ns3:SigintLayer,NaN,2,1,1,4,NaN,13369,8408,4821,11762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,70,10,10,10,70,10,10,10,70,10,10,10,70,10,10,0,70,30,0,10,70,10,10,10,70,10,10,10,70,10,10,10,70,10,10,0,70,30,0,0.22879,87.4355,5.1341,7.2016,0.25212,96.3496,1.4144,1.9839,0.063827,97.569,0.35807,2.0091,0.032306,98.7696,0.18124,1.0169,0.031958,97.7071,1.255,1.006,0,70,30,0,0,70,30,0
7,5,5,0,150818,37206,3864,36036,80.2802,80,5,4,4,ns3:SocintLayer,ns3:SigintLayer,ns3:ImintLayer,ns3:MovintLayer,NaN,0,0,0,4,NaN,7004,6178,11014,13650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,10,10,70,10,10,10,70,10,10,10,70,10,0,10,80,10,0,10,80,10,10,10,70,10,10,10,70,10,10,10,70,10,0,10,80,10,0,10,80,3.5952,23.702,12.6747,60.028,2.2466,14.8112,7.9203,75.0219,2.4928,5.478,8.7881,83.2412,0.66282,1.4566,9.3468,88.5338,2.039,1.1202,28.7531,68.0878,5,0,15,80,5,0,15,80
7,5,6,5,172413,39359,5023,18658,51.5467,0,5,4,4,ns3:SocintLayer,ns3:ImintLayer,ns3:MovintLayer,ns3:SigintLayer,NaN,1,4,3,1,NaN,8424,17503,9610,15272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80,0,20,0,80,0,20,0,80,0,20,0,80,0,20,0,80,0,20,0,80,0,20,0,80,0,20,0,80,0,20,0,80,0,20,0,80,0,20,0,39.8542,23.4771,25.6996,10.969,56.9939,16.7869,18.376,7.8432,31.9012,9.3961,41.1424,17.5603,39.9851,2.9443,51.5681,5.5025,82.3439,0.86619,15.1711,1.6188,100,0,0,0,100,0,0,0
7,5,7,6,161632,59998,7535,19859,58.0634,0,5,4,4,ns3:SigintLayer,ns3:ImintLayer,ns3:SocintLayer,ns3:MovintLayer,NaN,4,3,3,2,NaN,7130,10281,5179,11607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,0,60,0,50,0,50,0,30,0,70,0,30,0,70,0,30,0,70,0,40,0,60,0,50,0,50,0,30,0,70,0,30,0,70,0,30,0,70,0,32.5199,2.03,63.7267,1.7233,56.5411,3.5295,36.933,2.9963,80.7119,5.0384,13.1804,1.0693,71.3127,4.4516,23.2909,0.94476,74.3206,1.1599,24.2734,0.24615,10,0,90,0,10,0,90,0
7,5,8,4,202053,28159,5616,31996,77.4941,20,5,4,4,ns3:MovintLayer,ns3:ImintLayer,ns3:SigintLayer,ns3:SocintLayer,NaN,3,1,5,5,NaN,10468,7815,5398,8143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,0,50,25,15,0,70,15,15,0,70,15,25,0,70,5,0,0,40,60,25,0,50,25,15,0,70,15,15,0,70,15,25,0,70,5,0,0,40,60,10.2411,3.4544,58.8301,27.4744,13.3341,1.1244,76.5984,8.9431,3.739,0.3153,85.9149,10.0308,21.3771,0.25753,70.1725,8.1929,19.7584,0.23803,64.8587,15.1449,20,0,20,60,20,0,20,60
7,5,9,5,146106,26364,5990,6989,95.8683,25,5,4,4,ns3:SocintLayer,ns3:MovintLayer,ns3:ImintLayer,ns3:SigintLayer,NaN,1,4,5,3,NaN,6958,11992,20576,9547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70,30,0,0,70,30,0,0,60,40,0,0,50,40,0,10,50,40,0,10,70,30,0,0,70,30,0,0,60,40,0,0,50,40,0,10,50,40,0,10,71.3679,26.9639,0.25972,1.4085,83.292,15.7345,0.15156,0.82189,55.6508,42.0514,0.10126,2.1966,52.0619,39.3396,0.37892,8.2196,55.0802,41.6202,0.40089,2.8987,25,25,25,25,25,25,25,25
7,5,10,1,157249,31746,4446,14695,46.4717,75,5,4,4,ns3:ImintLayer,ns3:SigintLayer,ns3:MovintLayer,ns3:SocintLayer,NaN,3,2,2,5,NaN,42011,5959,14789,8502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70,0,0,30,40,0,0,60,40,0,0,60,30,0,0,70,30,0,0,70,70,0,0,30,40,0,0,60,40,0,0,60,30,0,0,70,30,0,0,70,39.4903,14.5422,13.219,32.7485,16.5994,6.1127,22.2259,55.062,17.3046,2.1241,23.1701,57.4012,6.2118,3.05,8.3174,82.4209,6.0279,5.9194,8.0712,79.9815,25,0,0,75,25,0,0,75
